"id","zobrazení_cz","zobrazení_lat","nazev_cz","nazev_lat","url","skupina","nemoci","tcm_organy","ucinky","Cast-rostliny","sber","stanoviste","barva kvetu","Bezpečnost","zobrazení"
"R0289","réva vinná","vitis vinifera","reva_vinna","vitis_vinifera","https://www.brvohorik.cz/l/reva-vinna/","liana","krecove_zily | zanety | unava",,"antioxidantni | protizanetlive | posiluje_cevy | tonizacni","plod | list | semeno","plod: zari | rijen ; list: kveten | cerven ; semeno: zari | rijen","vinice | pestovane_plochy","zelena","1","on"
"R0290","rybíz černý","ribes nigrum","rybiz_cerny","ribes_nigrum","https://www.brvohorik.cz/l/rybiz-cerny/","ker","nachlazeni | oslabena_imunita | zanety_mocovych_cest | revmaticke_potize",,"vitaminizacni | protizanetlive | antioxidantni | posiluje_imunitu | mocopudne","plod | list","list: kveten | cerven ; plod: cervenec","zahrady | sady","zelena | ruzova","1","on"
"R0291","rymovník","plectranthus","rymovnik","plectranthus","https://www.brvohorik.cz/l/rymovnik/","bylina","nachlazeni | kasel | zanety_dychacich_cest | rýma",,"antisepticke | protizanetlive | expektoracni | podporuje_dychaci_cesty","list","list: celorocne","interiery | zahrady | pestovane_plochy","fialova","1","on"
"R0292","rulík zlomocný","Atropa bella-donna","rulik_zlomocny","Atropa bella-donna","https://www.brvohorik.cz/l/rulik-zlomocny/","bylina",,,,"list | koren | plod","list: kveten | cerven ; koren: zari | rijen ; plod: srpen | zari","lesy | stinne_lokality","fialova","3","on"
"R0293","růže damašská","rosa damascena","ruze_damasska","rosa_damascena","https://www.brvohorik.cz/l/ruze-damasska/","ker","nervozita | nespavost | zanety_dutiny_ustni | kozni_problemy",,"uklidnujici | protizanetlive | hojive | antisepticke","kvet","kvet: kveten | cerven","zahrady | pestovane_plochy","ruzova","1","on"
"R0294","růže galská","rosa gallica","ruze_galska","rosa_gallica","https://www.brvohorik.cz/l/ruze-galska/","ker","zanety_dutiny_ustni | bolesti_v_krku | kozni_problemy | rany",,"svíravé | protizanetlive | hojive | antisepticke","kvet","kvet: kveten | cerven","zahrady | krovinne_porosty | pestovane_plochy","ruzova | cervena","1","on"
"R0295","růže stolistá","rosa centifolia","ruze_stolista","rosa_centifolia","https://www.brvohorik.cz/l/ruze-stolista/","ker","zanety_dutiny_ustni | bolesti_v_krku | kozni_problemy | nervozita",,"protizanetlive | hojive | uklidnujici | antisepticke","kvet","kvet: kveten | cerven","zahrady | pestovane_plochy","ruzova","1","on"
"R0296","růže svraskalá","rosa rugosa","ruze_svraskala","rosa_rugosa","https://www.brvohorik.cz/l/ruze-svraskala/","ker","nachlazeni | oslabena_imunita | nedostatek_vitaminu",,"vitaminizacni | posiluje_imunitu | antioxidantni","plod | kvet","kvet: kveten | cerven ; plod: zari | rijen | listopad","zahrady | pobrezni_oblasti | krovinne_porosty","ruzova | bila","1","on"
"R0297","růže šípková","rosa canina","ruze_sipkova","rosa_canina","https://www.brvohorik.cz/l/ruze-sipkova/","ker","nachlazeni | oslabená_imunita | nedostatek_vitaminu | jarni_unava",,"vitaminizacni | posiluje_imunitu | antioxidantni | protizanetlive","plod | kvet","kvet: kveten | cerven ; plod: zari | rijen | listopad","krovinne_porosty | lesni_okraje | meze","ruzova","1","on"
"R0298","sakura ozdobná","prunus serrulata","sakura_ozdobna","prunus_serrulata","https://www.brvohorik.cz/l/sakura-ozdobna/","strom",,,,"kvet","kvet: duben","parky | zahrady","ruzova","1","on"
"R0299","saturejka horská","satureja montana","saturejka_horska","satureja_montana","https://www.brvohorik.cz/l/saturejka-horska/","bylina | poloker","potize_s_travenim | nadymani | prujem | kasel | nachlazeni",,"antisepticke | protizanetlive | podporuje_traveni | protikrecove | antibakterialni","nat","nat: cerven | cervenec | srpen","suche_strane | zahrady | pestovane_plochy","bila | fialova","1","on"
"R0300","sedmikráska chudobka","bellis perennis","sedmikraska_chudobka","bellis_perennis","https://www.brvohorik.cz/l/sedmikraska-chudobka/","bylina","kasel | nachlazeni | zanety_dychacich_cest | rany | kozni_problemy",,"protizanetlive | expektoracni | hojive | cisti_krev","kvet | list","kvet: brezen | duben | kveten | cerven | cervenec | srpen | zari | rijen ; list: brezen | duben | kveten | cerven | cervenec | srpen","louky | travniky | zahrady","bila | ruzova","1","on"
"R0301","silenka nadmutá","silene vulgaris","silenka_nadmuta","silene_vulgaris","https://www.brvohorik.cz/l/silenka-nadmuta/","bylina",,,,"nat | list","nat: kveten | cerven | cervenec ; list: duben | kveten | cerven","louky | pastviny | meze","bila","1","on"
"R0302","skořicovník pravý","cinnamomum verum","skoricovnik_pravy","cinnamomum_verum","https://www.brvohorik.cz/l/skoricovnik-pravy/","strom","potize_s_travenim | nadymani | nachlazeni | cukrovka",,"podporuje_traveni | prohrejvaci | antibakterialni | stabilizuje_hladinu_cukru","kura","kura: celorocne","tropicke_oblasti | pestovane_plochy","bila","1","on"
"R0303","slivoň švestka","prunus domestica","slivon_svestka","prunus_domestica","https://www.brvohorik.cz/l/slivon-svestka/","strom","zacpa | potize_s_travenim | nedostatek_vitaminu",,"mirne_projimave | podporuje_traveni | vyzivne | vitaminizacni","plod | kvet","kvet: duben ; plod: srpen | zari","sady | zahrady","bila","1","on"
"R0304","slivoň mirabelka","prunus domestica subsp. syriaca","slivon_mirabelka","prunus_domestica_subsp._syriaca","https://www.brvohorik.cz/l/slivon-mirabelka/","strom","zacpa | potize_s_travenim",,"mirne_projimave | podporuje_traveni | vyzivne","plod | kvet","kvet: duben ; plod: srpen | zari","sady | zahrady","bila","1","on"
"R0305","slzovka obecná","coix lacryma-jobi","slzovka_obecna","coix_lacryma-jobi","https://www.brvohorik.cz/l/slzovka-obecna/","bylina","potize_s_travenim | otoky | oslabená_imunita",,"mocopudne | podporuje_traveni | posilujici | vyzivne","semeno","semeno: zari | rijen","pestovane_plochy | zahrady | teple_oblasti","zelena","1","on"
"R0306","sléz lesní","malva sylvestris","slez_lesni","malva_sylvestris","https://www.brvohorik.cz/l/slez-lesni/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic | zanety_traviciho_traktu",,"protizanetlive | zklidnuje_sliznice | hojive | expektoracni | zvlhcujici","kvet | list | nat","kvet: cerven | cervenec | srpen | zari ; list: kveten | cerven | cervenec ; nat: cerven | cervenec | srpen","louky | u_cest | zahrady","ruzova | fialova","1","on"
"R0307","sléz maurský","Malva mauritiana","slez_maursky","Malva mauritiana","https://www.brvohorik.cz/l/slez-maursky/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic",,"zklidnuje_sliznice | protizanetlive | expektoracni | hojive","kvet | list | nat","kvet: cerven | cervenec | srpen | zari ; list: kveten | cerven | cervenec ; nat: cerven | cervenec | srpen","zahrady | rumiste | pole","fialova","1","on"
"R0308","sléz pižmový","malva moschata","slez_pizmovy","malva_moschata","https://www.brvohorik.cz/l/slez-pizmovy/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic | zanety_traviciho_traktu",,"protizanetlive | zklidnuje_sliznice | hojive | expektoracni | zvlhcujici","kvet | list | nat","kvet: cerven | cervenec | srpen ; list: kveten | cerven | cervenec ; nat: cerven | cervenec | srpen","zahrady | louky | u_cest | rumiste","ruzova | bila","1","on"
"R0309","sléz přehlížený","malva neglecta","slez_prehlizeny","malva_neglecta","https://www.brvohorik.cz/l/slez-prehlizeny/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic | zanety_traviciho_traktu",,"protizanetlive | zklidnuje_sliznice | hojive | expektoracni | zvlhcujici","list | kvet | nat","list: kveten | cerven | cervenec ; kvet: cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","zahrady | u_cest | rumiste | pole","ruzova | fialova","1","on"
"R0310","slunečnice topinambur","helianthus tuberosus","slunecnice_topinambur","helianthus_tuberosus","https://www.brvohorik.cz/l/slunecnice-topinambur/","bylina","cukrovka | potize_s_travenim | unava",,"podporuje_traveni | prebioticke | vyzivne | stabilizuje_hladinu_cukru","hliza","hliza: rijen | listopad","zahrady | pole | pestovane_plochy","zluta","1","on"
"R0311","smetánka lékařská","Taraxacum officinale","smetanka_lekarska","Taraxacum officinale","https://www.brvohorik.cz/l/smetanka-lekarska/","bylina","pomala_jatra | chornicky_zanety_jater | zlucnikove_kameny | pichani_v_boku | poruchy_traveni | zacpa | nadymani | nechutenstvi | tezkost_po_jidle | prekyseleni_zakudku | prekyseleni_organismu | prekyseleni | lymfaticke_otoky | zanety | hnisave_zanety_v_krku | zanety_traviciho_traktu | poruchy_metabolismu | cukrovka | diabetes | vysoky_ldl_cholesterol | zadrzovani_vody_v_tele | zavodneni | zahleneni | ztuhle_svaly | namozene_svaly | revmatismus | dna | edem_mozku | premenstruacni_syndrom | pms | krecove_zily | kozni_potize | svedeni_kuze | lisej | vyrazky | ekzemy | atopicky_ekzem | akne | puchyre | mozoly | pupinky | pihy | bradavice | chudokrevnost | fotosenzitivita | seroslepost | toxiny_v_tele | oxidativni_stres | rakovina | melanom_kuze | maligni_melanom | leukemie | unava | jarni_unava","zlucnik | jatra | lymfaticky system | slezina | zaludek | tluste strevo","protizanetlive | protinadorove | metabolicke | antidiabeticke | antioxidacni | detoxikacni | mocopudne | potopudne | odkyselujici | odvodnujici | zahrivaci | uvolnujici | regeneracni | cisti_a_odkyseluje_cely_organismus | odkyseluje_organismus | odvodnuje_organismus | snizuje_hladinu_cukru_v_krvi | snizuje_spatny_ldl_cholesterol | zlepsuje_zrak_ve_tme | mirni_fotosenzitivitu_oci | mirni_fotosenzitivitu_kuze | podporuje_tvorbu_semene_u_muzu | zmirnuje_premenstruacni_syndrom | pms | cisti_krev | cisti_mocovy_mechyr | podporuje_funkci_mocoveho_ustroji | cisti_zlucnik | podporuje_funkci_zlucniku | cisti_jatra | detoxikuje_jatra | podporuje_funkci_jater | cisti_lymfaticky_system | podporuje_funkci_lymfatickeho_systemu | cisti_slezinu | podporuje_funkci_sleziny | podporuje_normalni_funkci_slinivky | cisti_zaludek | podporuje_funkci_zaludku | cisti_streva | podporuje_normalni_funkci_strev | podporuje_traveni | podporuje_tvorbu_zluci | podporuje_tvorbu_zaludecnich_stav | zlepsuje_peristaltiku_strev | stimuluje_chut_k_jidlu | pomaha_pri_nadymani | pomaha_pri_nechutenstvi | posiluje_imunitu | podporuje_obranyschopnost | zahriva_svaly | uvolnuje_namozene_svaly | zbavuje_telo_toxinu | priznive_pusobi_na_pokozku | zlepsuje_stav_pokozky | prispiva_zdravi_strevni_mikroflory | prevence_nekterych_nadorovych_onemocneni | zpomaluje_rust_rakoviny | dodava_zivotni_energii | zlepsuje_naladu | zakladni_bylinka_pro_diabetiky | zakladni_bylinka_pro_jarni_ocistu","kvet | stvol | list | koren","kvet: duben | kveten ; stvol: duben | kveten ; list: duben | kveten | cerven | cervenec | srpen ; koren: rijen | listopad | brezen","slunna_mista| okraje_cest|okraje_obci|pastviny|sady|vlhke_louky|u_cest|suche_stanoviste|niziny|louky|cesty|zahrady","zluta","1","on"
"R0312","smrk ztepilý","picea abies","smrk_ztepily","picea_abies","https://www.brvohorik.cz/l/smrk-ztepily/","strom","nachlazeni | kasel | zanety_dychacich_cest | revmaticke_potize",,"antisepticke | expektoracni | protizanetlive | prohrejvaci","jehlice | pupeny | pryskyrice","pupeny: duben | kveten ; jehlice: celorocne ; pryskyrice: celorocne","lesy | horske_lesy | parky","zluta","1","on"
"R0313","srstka angrešt","ribes uva-crispa","srstka_angrest","ribes_uva-crispa","https://www.brvohorik.cz/l/srstka-angrest/","ker","potize_s_travenim | nedostatek_vitaminu | jarni_unava",,"vitaminizacni | osvezujici | podporuje_traveni","plod","plod: cervenec | srpen","zahrady | sady","zelena","1","on"
"R0314","starček Fuchsův","jacobaea fuchsii","starcek_fuchsuv","jacobaea_fuchsii","https://www.brvohorik.cz/l/starcek-fuchsuv/","bylina",,,,"nat","nat: cerven | cervenec | srpen","lesni_okraje | vlhke_lesy | louky","zluta","3","on"
"R0315","starček přímětník","senecio jacobaea","starcek_primetnik","senecio_jacobaea","https://www.brvohorik.cz/l/starcek-primetnik/","bylina",,,,"nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | pastviny | rumiste","zluta","3","on"
"R0316","střemcha obecná","prunus padus","stremcha_obecna","prunus_padus","https://www.brvohorik.cz/l/stremcha-obecna/","strom | ker",,,,"kvet | plod | kura","kvet: duben | kveten ; plod: cervenec | srpen ; kura: brezen | duben","luzni_lesy | brehy_vod | krovinne_porosty","bila","3","on"
"R0317","sněženka podsněžník","galanthus nivalis","snezenka_podsneznik","galanthus_nivalis","https://www.brvohorik.cz/l/snezenka-podsneznik/","bylina",,,,"cibule | kvet","kvet: unor | brezen ; cibule: zari | rijen","lesy | zahrady | parky","bila","2","on"
"R0318","sporýš lékařský","verbena officinalis","sporys_lekarsky","verbena_officinalis","https://www.brvohorik.cz/l/sporys-lekarsky/","bylina","nachlazeni | kasel | horecka | potize_s_travenim | nervozita | nespavost",,"protizanetlive | potopudne | uklidnujici | podporuje_traveni | detoxikacni","nat","nat: cerven | cervenec | srpen","louky | u_cest | rumiste","fialova","1","on"
"R0319","svída krvavá","cornus sanguinea","svida_krvava","cornus_sanguinea","https://www.brvohorik.cz/l/svida-krvava/","ker",,,,"kura | list","kura: brezen | duben ; list: kveten | cerven","krovinne_porosty | lesni_okraje | meze","bila","2","on"
"R0320","svízel bílý","galium album","svizel_bily","galium_album","https://www.brvohorik.cz/l/svizel-bily/","bylina",,,,"nat","nat: cerven | cervenec | srpen","louky | pastviny | pole | u_cest","bila","1","on"
"R0321","svízel povázka","galium mollugo","svizel_povazka","galium_mollugo","https://www.brvohorik.cz/l/svizel-povazka/","bylina",,,,"nat","nat: cerven | cervenec | srpen","louky | pastviny | lesni_okraje","bila","1","on"
"R0322","svízel přítula","galium aparine","svizel_pritula","galium_aparine","https://www.brvohorik.cz/l/svizel-pritula/","bylina","kozni_problemy | ekzem | akne | zanety_mocovych_cest | otoky",,"mocopudne | protizanetlive | detoxikacni | cisti_krev | podporuje_lymfaticky_system","nat","nat: kveten | cerven | cervenec","u_cest | zahrady | rumiste | krovinne_porosty","bila | zelena","1","on"
"R0323","svízel syřišťový","galium verum","svizel_syrisstovy","galium_verum","https://www.brvohorik.cz/l/svizel-syrisstovy/","bylina","zanety_mocovych_cest | otoky | kozni_problemy",,"mocopudne | protizanetlive | cisti_krev | podporuje_lymfaticky_system","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","suche_louky | pastviny | meze","zluta","1","on"
"R0324","svízelka chlupatá","Asperula cynanchica","svizelka_chlupata","Asperula cynanchica","https://www.brvohorik.cz/l/svizelka-chlupata/","bylina",,,,"nat","nat: cerven | cervenec | srpen","lesni_okraje | louky | krovinne_porosty","bila","1","on"
"R0325","světlík lékařský","euphrasia officinalis","svetlik_lekarsky","euphrasia_officinalis","https://www.brvohorik.cz/l/svetlik-lekarsky/","bylina","zanet_ocí | unava_oci | slzeni_oci | zarudnuti_oci | alergie | rýma | nachlazeni",,"protizanetlive | svíravé | hojive | antisepticke | uklidnujici | podporuje_zrak","nat","nat: cervenec | srpen | zari","louky | pastviny | horske_louky","bila | fialova | zluta","1","on"
"R0326","sítina rozkladitá","juncus effusus","sitina_rozkladita","juncus_effusus","https://www.brvohorik.cz/l/sitina-rozkladita/","bylina",,,,"nat","nat: cerven | cervenec | srpen","mokrady | brehy_vod | vlhke_louky","hneda | zelena","1","on"
"R0327","sírovec žlutooranžový","laetiporus sulphureus","syrovec_zlutooranzovy","laetiporus_sulphureus","https://www.brvohorik.cz/l/syrovec-zlutooranzovy/","houba",,,,"plodnice","plodnice: kveten | cerven | cervenec | srpen | zari","listnate_stromy | kmeny_stromu | lesy",,"2","on"
"R0328","tařice skalní","Aurinia saxatilis","tarice_skalni","Aurinia saxatilis","https://www.brvohorik.cz/l/tarice-skalni/","bylina",,,,"kvet | nat","kvet: duben | kveten ; nat: duben | kveten","skalky | suche_strane | zahrady","zluta","1","on"
"R0329","tis červený","taxus baccata","tis_cerveny","taxus_baccata","https://www.brvohorik.cz/l/tis-cerveny/","strom | ker",,,,"jehlice | semeno","jehlice: celorocne ; semeno: zari | rijen","lesy | parky | zahrady","zelena","3","on"
"R0330","temnoplodec černoplodý","aronia melanocarpa","temnoplodec_cernoplody","aronia_melanocarpa","https://www.brvohorik.cz/l/temnoplodec-cernoplody/","ker","vysoky_krevni_tlak | vysoky_cholesterol | oslabená_imunita | unava",,"antioxidantni | snizuje_krevni_tlak | snizuje_cholesterol | posilujici","plod","plod: zari | rijen","zahrady | sady | pestovane_plochy","bila","1","on"
"R0331","tolice vojtěška","medicago sativa","tolice_vojteska","medicago_sativa","https://www.brvohorik.cz/l/tolice-vojteska/","bylina","anemie | oslabená_imunita | unava | potize_s_travenim",,"posilujici | vyzivne | vitaminizacni | podporuje_traveni","nat | list","nat: kveten | cerven | cervenec | srpen ; list: kveten | cerven | cervenec","pole | louky | pestovane_plochy","fialova","1","on"
"R0332","tolita lékařská","vincetoxicum hirundinaria","tolita_lekarska","vincetoxicum_hirundinaria","https://www.brvohorik.cz/l/tolita-lekarska/","bylina",,,,"koren","koren: zari | rijen","suche_louky | lesni_okraje | skalnate_strane","bila","3","on"
"R0333","topol bílý","populus alba","topol_bily","populus_alba","https://www.brvohorik.cz/l/topol-bily/","strom","zanety_dychacich_cest | horecka | bolesti_kloubu",,"protizanetlive | antipyreticke | analgeticke","kura | pupen","kura: brezen | duben ; pupen: unor | brezen | duben","brehy_vod | parky | aleje","zelena","1","on"
"R0334","topol osika","populus tremula","topol_osika","populus_tremula","https://www.brvohorik.cz/l/topol-osika/","strom","horecka | nachlazeni | bolesti_kloubu | revmaticke_potize",,"protizanetlive | analgeticke | antipyreticke","kura | pupen","kura: brezen | duben ; pupen: unor | brezen | duben","lesy | paseky | brehy_vod","zelena","1","on"
"R0335","topol černý","populus nigra","topol_cerny","populus_nigra","https://www.brvohorik.cz/l/topol-cerny/","strom","zanety_mocovych_cest | zanety_dychacich_cest | bolesti_kloubu",,"protizanetlive | antisepticke | analgeticke","pupen","pupen: unor | brezen | duben","brehy_vod | vlhke_lokality | parky","zelena","1","on"
"R0336","topolovka růžová","alcea rosea","topolovka_ruzova","alcea_rosea","https://www.brvohorik.cz/l/topolovka-ruzova/","bylina","kasel | nachlazeni | zanety_dychacich_cest | podrazdeni_sliznic",,"zklidnuje_sliznice | protizanetlive | expektoracni | hojive","kvet | list","kvet: cerven | cervenec | srpen ; list: cerven | cervenec","zahrady | pestovane_plochy","ruzova | cervena | bila | fialova","1","on"
"R0337","trnka obecná","prunus spinosa","trnka_obecna","prunus_spinosa","https://www.brvohorik.cz/l/trnka-obecna/","ker","prujem | potize_s_travenim | nachlazeni | kasel",,"svíravé | protizanetlive | podporuje_traveni | posilujici","plod | kvet | kura","kvet: brezen | duben ; plod: zari | rijen | listopad ; kura: brezen | duben","krovinne_porosty | meze | lesni_okraje | zahrady","bila","1","on"
"R0338","trnovník akát","robinia pseudoacacia","trnovnik_akat","robinia_pseudoacacia","https://www.brvohorik.cz/l/trnovnik-akat/","strom","kasel | nachlazeni | potize_s_travenim",,"protizanetlive | expektoracni | podporuje_traveni","kvet","kvet: kveten | cerven","lesy | aleje | parky | rumiste","bila","2","on"
"R0339","truskavec ptačí","polygonum aviculare","truskavec_ptaci","polygonum_aviculare","https://www.brvohorik.cz/l/truskavec-ptaci/","bylina","zanety_mocovych_cest | ledvinove_kameny | prujem | rany",,"mocopudne | protizanetlive | svíravé | hojive | podporuje_vylucovani","nat","nat: kveten | cerven | cervenec | srpen","cesty | rumiste | dvory | pole","ruzova | bila","1","on"
"R0340","tužebník obecný","filipendula vulgaris","tuzebnik_obecny","filipendula_vulgaris","https://www.brvohorik.cz/l/tuzebnik-obecny/","bylina",,,,"koren | nat","koren: zari | rijen ; nat: kveten | cerven | cervenec","suche_louky | vapencove_pudy | strane","bila","1","on"
"R0341","tužebník jilmový","filipendula ulmaria","tuzebnik_jilmovy","filipendula_ulmaria","https://www.brvohorik.cz/l/tuzebnik-jilmovy/","bylina","horecka | nachlazeni | bolesti_kloubu | revmaticke_potize | potize_s_travenim",,"protizanetlive | analgeticke | potopudne | podporuje_traveni | antipyreticke","kvet | nat","kvet: cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","vlhke_louky | brehy_vod | mokrady","bila | kremova","1","on"
"R0342","tymián obecný","thymus vulgaris","tymian_obecny","thymus_vulgaris","https://www.brvohorik.cz/l/tymian-obecny/","bylina",,,,,,,,,"on"
"R0343","třapatka nachová","echinacea purpurea","trapatka_nachova","echinacea_purpurea","https://www.brvohorik.cz/l/trapatka-nachova/","bylina","nachlazeni | chripka | oslabena_imunita | infekce",,"imunostimulacni | protizanetlive | antibakterialni | antivirove","koren | kvet | nat","koren: zari | rijen ; kvet: cervenec | srpen | zari ; nat: cervenec | srpen","zahrady | pestovane_plochy","ruzova | fialova","1","on"
"R0344","třezalka chlupatá","hypericum hirsutum L.","trezalka_chlupata","hypericum_hirsutum_L.","https://www.brvohorik.cz/l/trezalka-chlupata/","bylina",,,,"nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","lesni_okraje | vlhke_louky | krovinne_porosty","zluta","1","on"
"R0345","třezalka skvrnitá","hypericum maculatum","trezalka_skvrnita","hypericum_maculatum","https://www.brvohorik.cz/l/trezalka-skvrnita/","bylina","deprese | nervozita | uzkost | nespavost | rany | popaleniny",,"antidepresivni | uklidnujici | protizanetlive | hojive | regeneracni","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | pastviny | lesni_okraje","zluta","2","on"
"R0346","třezalka tečkovaná","hypericum perforatum","trezalka_teckovana","hypericum_perforatum","https://www.brvohorik.cz/l/trezalka-teckovana/","bylina","stres | strach | nervy | neklid | napeti | nervove_napeti | nervova_slabost | nervove_zhrouceni | uzkost | deprese | agrese | hysterie | hystericke_zachvaty | psychicke_poruchy | poruchy_reci | koktani | nespavost | neklidny_spanek | nocni_mury | namesicnictvi | nocni_pomocovani | neuralgie_trigemu | neuroza | nervova_onemocneni | neurologicka_onemocneni | zanety_nervu | poraneni_nervu | bolest_nervu | bolesti_svalu | ztuhle_svaly | namozene_svaly | svalove_krece | bolesti_kloubu | bolesti_zad | bolest_v_krizi | hexensus | ischias | revma | revmatoidni_artritida | bolesti_hlavy | migrena | menstuacni_potize | menstruacni_bolesti_a_krece_a_krece | premenstuacni_syndrom | nepravidelna_menstruace | pms | zanety | zanety_traviciho_traktu | poruchy_traveni | poruchy_traveni | prujmy | bolesti_bricha_u_kojencu | dychaci_potize | kasel | nachlazeni | kozni_problemy | kozni_zanety | otevrene_rany | drobne_rany | rany | zraneni | ekzemy | puchyre | hemoroidy | spaleni_od_slunicka | upal | uzeh | popaleniny | zarudnuti | poraneni | podrazdena_pokozka | drsna_pokozka_tvare | pohmozdeniny | prolezeniny | urazy_uderem | modriny | krevni_vyrony | otoky | otoky_zlaz | zdureni_lymfatickych_zlaz | zdureni_cev_bricha | psychicka_unava | psychicke_vycerpani","srdce | jatra | ledviny | mocovy mechyr | lymfaticky_system","antidepresivni | analgeticke | antisepticke | antioxidacni | desinfekcni | protizanetlive | imunostimulacni | relaxacni | sedativni | zklidnujici | hojive | regeneracni | podporuje_cinnost_srdce | podporuje_funkci_jater | podporuje_funkci_zlucniku | podporuje_funkci_zaludku | podporuje_normalni_funkci_strev | podporuje_funkci_ledvin | podporuje_lymfaticky_system | podporuje_krevni_obeh | podporuje_cevy | hoji_pokozku | hoji_rany | hoji_pohmozdeniny | chrani_pokozku | cisti_pokozku | regeneruje_pokozku | zdravy_vyvoj_zenskych_pohlavnich_organu | vyrovnava_hladinu_hormonu | harmonizuje_menstruacni_cyklus | urychluje_hojeni | urychluje_regeneraci_tkani | pusobi_proti_bolestem_a_krecim | ulevuje_pri_migrene | ulevuje_od_bolesti_svalu | ulevuje_od_bolesti_zad | ulevuje_od_bolesti_nervu | ulevuje_pri_svalovych_krecich | priznive_pusobi_na_cevy | priznive_pusobi_na_kardiovaskularni_system | priznive_pusobi_na_dychaci_system | priznive_pusobi_na_pokozku | priznive_pusobi_na_pohybovi_aparat | priznive_pusobi_na_nervovy_system | priznive_pusobi_na_lymfaticky_system | podporuje_traveni | posiluje_imunitu | podporuje_obranyschopnost | urychluje_hojeni_ran_a_odrenin | urychluje_hojeni_spalenin | pomaha_zklidni_mysl | navozuje_relaxaci | podporuje_dusevni_rovnovahu | podporuje_psychickou_rovnovahu | podporuje_dobrou_naladu | pomaha_zvladat_stres | snizuje_stres | snizuje_uzkost | prispiva_kondici | pomaha_pri_nespavosti | prispiva_zdravemu_spanku | usnadnuje_usinani | klidny_spanek | pusobi_proti_bolestem_hlavy_a_migrenam | zmirnuje_bolesti | odstranuje_a_leci_zanety | pusobi_proti_vsem_typum_zanetu | zakladni_bylinka_pri_depresivnich_stavech | zakladni_bylinka_pri_psychickych_potizich | prirodni_antidepresivum","kvet | nat","kvet: cerven | cervenec ; nat: cerven | cervenec","louky|meze|okraje_lesu|sucha_stanoviste|suche_svahy|sucha_louky|zahrady|cesty|slunna_mista|okraje_obci|okraje_cest","zluta","1","on"
"R0347","třešeň","prunus","tresen","prunus","https://www.brvohorik.cz/l/tresen/","strom",,,,"plod | kvet","kvet: duben  ;  plod: cerven | cervenec","sady | zahrady","bila","1","on"
"R0348","třešeň chloupkatá","prunus subhirtella","tresen_chloupkata","prunus_subhirtella","https://www.brvohorik.cz/l/tresen-chloupkata/","strom",,,,"plod | kvet","kvet: duben | kveten ; plod: cerven | cervenec","zahrady | sady","ruzova","1","on"
"R0349","třešeň ptačí","prunus avium","tresen_ptaci","prunus_avium","https://www.brvohorik.cz/l/tresen-ptaci/","strom",,,,"plod | stopka | kvet","kvet: duben ; plod: cerven | cervenec ; stopka: cerven | cervenec","lesni_okraje | sady | zahrady","bila","1","on"
"R0350","vachta trojlistá","menyanthes trifoliata","vachta_trojlista","menyanthes_trifoliata","https://www.brvohorik.cz/l/vachta-trojlista/","bylina","potize_s_travenim | nechutenstvi | nadymani",,"podporuje_traveni | horke | stimuluje_chut_k_jidlu | protizanetlive","list","list: kveten | cerven","mokrady | raseliniste | brehy_vod","bila","2","on"
"R0351","vanilovník plocholistý","vanilla planifolia","vanilovnik_plocholisty","vanilla_planifolia","https://www.brvohorik.cz/l/vanilovnik-plocholisty/","liana","unava | nervozita",,"uklidnujici | tonizacni | osvezujici","plod","plod: celorocne","tropicke_oblasti | pestovane_plochy","bila","1","on"
"R0352","vavřín vznešený","laurus nobilis L.","vavrin_vzneseny","laurus_nobilis_L.","https://www.brvohorik.cz/l/vavrin-vzneseny/","strom","potize_s_travenim | nadymani | nachlazeni",,"podporuje_traveni | antisepticke | protizanetlive | stimuluje","list","list: celorocne","pestovane_plochy | zahrady | subtropicke_oblasti","zluta","1","on"
"R0353","večernice vonná","hesperis matronalis","vecernice_vonna","hesperis_matronalis","https://www.brvohorik.cz/l/vecernice-vonna/","bylina",,,,"kvet | nat","kvet: kveten | cerven ; nat: kveten | cerven | cervenec","zahrady | krovinne_porosty | lesni_okraje","fialova | bila","1","on"
"R0354","vesnovka obecná","cardaria draba","vesnovka_obecna","cardaria_draba","https://www.brvohorik.cz/l/vesnovka-obecna/","bylina",,,,"nat","nat: kveten | cerven | cervenec","louky | pastviny | suche_lokality","modra | ruzova | bila","2","on"
